100848,575.609992980957
100650,559.040002822876
100914,533.790012359619
100831,513.969996452332
100076,490.139999389648
100834,485.989999771118
100647,479.840000152588
100536,470.249994277954
100572,450.4700050354
100401,450.310000419617
100989,446.790000915527
100958,434.080009460449
100202,433.029996871948
100511,425.580001831055
100334,422.71000289917
100185,405.549995422363
100611,405.419998168945
100456,401.639998435974
100165,396.559989929199
100739,396.409996032715
100521,394.270004272461
100617,393.810001373291
100767,378.710005760193
100252,376.259998321533
100932,375.75
100148,374.300006866455
100829,371.830001831055
100950,371.029998779297
100742,370.339998245239
100588,369.970001220703
100898,368.209993362427
100658,364.379998207092
100599,359.520000457764
100904,359.340000152588
100927,357.409999847412
100098,356.939994812012
100869,356.410003662109
100368,355.900001525879
100193,355.790004730225
100730,354.699996948242
100746,351.259996414185
100712,348.790002822876
100589,348.690002441406
100812,347.180003166199
100758,346.320001602173
100434,343.959995269775
100077,340.409997463226
100786,337.28999710083
100020,335.110000610352
100853,333.470000267029
100653,333.049999237061
100839,330.980003356934
100921,329.530002593994
100027,328.759994506836
100720,326.919999599457
100852,324.739995956421
100439,321.229999542236
100649,318.670003890991
100944,318.070000648499
100111,315.659996032715
100777,315.549999237061
100022,315.140001296997
100189,313.519992828369
100105,313.430004119873
100276,312.319997787476
100019,311.109997749329
100828,310.809997558594
100041,310.059993743896
100397,309.169995307922
100997,308.660000801086
100011,308.129997253418
100972,307.070003509521
100670,306.770000457764
100863,306.25
100154,304.930000305176
100030,304.300006866455
100227,302.810001373291
100978,302.660003662109
100141,300.31000328064
100039,298.349998474121
100135,297.849998474121
100089,296.359996795654
100062,296.340004920959
100973,295.440002441406
100531,295.409998893738
100734,295.369997024536
100288,295.360008239746
100249,295.219993591309
100965,294.189991950989
100709,293.459991455078
100104,292.449996948242
100762,292.40000629425
100468,290.829998016357
100364,290.150005340576
100854,289.620008468628
100838,288.07000541687
100628,287.849997520447
100776,285.959995269775
100425,285.740001678467
100686,285.730004310608
100119,285.189999580383
100487,284.67000579834
100233,284.609991073608
100241,283.829998016357
100949,283.6100025177
100608,282.689998149872
100525,282.159996986389
100385,281.859994888306
100319,281.519996166229
100159,280.959999084473
100092,280.550001621246
100431,279.880002975464
100754,279.799999713898
100410,279.380002975464
100013,277.920001029968
100258,276.109992980957
100215,275.279995918274
100835,272.220001220703
100260,271.97999382019
100846,271.9700050354
100351,271.900001525879
100769,271.67000579834
100102,271.329999923706
100101,271.219997406006
100244,271.070003509521
100910,271.030000686646
100675,270.999996185303
100167,270.319997787476
100166,270.180000305176
100043,269.820001602173
100266,268.809997558594
100286,267.579998970032
100195,267.280000686646
100160,267.180000305176
100909,266.650001525879
100008,266.520000457764
100845,266.430004119873
100551,264.230002403259
100188,262.389995574951
100074,262.099998474121
100191,261.809997558594
100354,261.579994678497
100492,261.159998893738
100457,260.240001678467
100527,260.169995307922
100469,260.129997253418
100054,260.070001602173
100136,259.950000762939
100462,259.689999103546
100113,258.430000305176
100912,258.269997596741
100127,258.150001525879
100320,255.659995079041
100879,255.259998321533
100344,254.400001525879
100928,254.399995326996
100805,254.150001525879
100261,253.780006408691
100001,253.71000289917
100282,253.599998474121
100012,252.440002441406
100389,251.879998207092
100091,251.689998626709
100277,250.579998016357
100207,250.489998340607
100622,250.130004882813
100138,249.749992370605
100133,248.980003356934
100522,248.820001602173
100548,248.630002975464
100486,248.189998626709
100478,247.03999710083
100382,246.510005950928
100463,245.73999786377
100671,245.46000289917
100817,244.799999237061
100322,244.230010986328
100636,244.120002746582
100218,243.970001220703
100085,243.610004425049
100112,243.569999694824
100920,242.919996261597
100045,242.790002822876
100155,242.410003662109
100016,241.970003128052
100120,241.399999141693
100969,240.739994049072
100432,240.390003204346
100359,239.819999694824
100407,239.75999546051
100315,238.459999084473
100168,237.910003662109
100213,237.599994659424
100894,237.469997406006
100200,237.240001678467
100886,237.189998626709
100719,236.649997711182
100721,236.359996795654
100900,236.139995574951
100994,236.119998931885
100690,236.119995117188
100967,235.530002593994
100530,235.470003128052
100543,235.409999847412
100911,234.470001220703
100612,234.029991149902
100778,233.430000305176
100263,233
100681,232.920001983643
100518,232.809997558594
100175,232.629997253418
100130,232.270000457764
100051,232.230008125305
100872,231.29000377655
100049,230.670001983643
100971,230.589999198914
100318,229.96000289917
100429,229.710000038147
100933,229.709997177124
100126,228.720001220703
100901,228.319995880127
100982,227.689998626709
100024,227.499998092651
100496,226.579998970032
100371,226.39999961853
100960,226.190000534058
100621,226.129997253418
100448,225.859996795654
100770,225.529998779297
100424,225.520004272461
100513,225.420001983643
100040,224.680002212524
100070,224.479998588562
100764,223.880001068115
100179,223.610000610352
100693,222.940002441406
100435,221.949996948242
100471,221.659996032715
100868,221.369998931885
100238,220.770000457764
100172,220.699996948242
100660,220.590000152588
100688,220.289999008179
100706,219.229997634888
100662,219.049998283386
100204,218.570001602173
100216,218.549999237061
100058,218.350003242493
100108,218.230001449585
100347,217.650001525879
